path,label,group,n_rows,n_channels,src_axes,z_imputed,orig_name
static/Tom_Billy__static_tom_079.csv,static,Tom_Billy,100,3,2,1,static_tom_079.csv
static/Tom_Billy__static_tom_080.csv,static,Tom_Billy,100,3,2,1,static_tom_080.csv
static/Tom_Billy__static_tom_081.csv,static,Tom_Billy,100,3,2,1,static_tom_081.csv
static/Tom_Billy__static_tom_082.csv,static,Tom_Billy,100,3,2,1,static_tom_082.csv
static/Tom_Billy__static_tom_083.csv,static,Tom_Billy,100,3,2,1,static_tom_083.csv
static/Tom_Billy__static_tom_084.csv,static,Tom_Billy,100,3,2,1,static_tom_084.csv
static/Tom_Billy__static_tom_085.csv,static,Tom_Billy,100,3,2,1,static_tom_085.csv
static/Tom_Billy__static_tom_086.csv,static,Tom_Billy,100,3,2,1,static_tom_086.csv
static/Tom_Billy__static_tom_087.csv,static,Tom_Billy,100,3,2,1,static_tom_087.csv
static/Tom_Billy__static_tom_088.csv,static,Tom_Billy,100,3,2,1,static_tom_088.csv
static/Tom_Billy__static_tom_089.csv,static,Tom_Billy,100,3,2,1,static_tom_089.csv
static/Tom_Billy__static_tom_090.csv,static,Tom_Billy,100,3,2,1,static_tom_090.csv
static/Tom_Billy__static_tom_091.csv,static,Tom_Billy,100,3,2,1,static_tom_091.csv
static/Tom_Billy__static_tom_092.csv,static,Tom_Billy,100,3,2,1,static_tom_092.csv
static/Tom_Billy__static_tom_093.csv,static,Tom_Billy,100,3,2,1,static_tom_093.csv
static/Tom_Billy__static_tom_094.csv,static,Tom_Billy,100,3,2,1,static_tom_094.csv
static/Tom_Billy__static_tom_095.csv,static,Tom_Billy,100,3,2,1,static_tom_095.csv
static/Tom_Billy__static_tom_096.csv,static,Tom_Billy,100,3,2,1,static_tom_096.csv
static/Tom_Billy__static_tom_097.csv,static,Tom_Billy,100,3,2,1,static_tom_097.csv
static/Tom_Billy__static_tom_098.csv,static,Tom_Billy,100,3,2,1,static_tom_098.csv
static/Tom_Billy__static_tom_099.csv,static,Tom_Billy,100,3,2,1,static_tom_099.csv
vertical/Arthur_F_lix__vertical_arthur_1.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_1.csv
vertical/Arthur_F_lix__vertical_arthur_10.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_10.csv
vertical/Arthur_F_lix__vertical_arthur_100.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_100.csv
vertical/Arthur_F_lix__vertical_arthur_11.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_11.csv
vertical/Arthur_F_lix__vertical_arthur_12.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_12.csv
vertical/Arthur_F_lix__vertical_arthur_13.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_13.csv
vertical/Arthur_F_lix__vertical_arthur_14.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_14.csv
vertical/Arthur_F_lix__vertical_arthur_15.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_15.csv
vertical/Arthur_F_lix__vertical_arthur_16.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_16.csv
vertical/Arthur_F_lix__vertical_arthur_17.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_17.csv
vertical/Arthur_F_lix__vertical_arthur_18.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_18.csv
vertical/Arthur_F_lix__vertical_arthur_19.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_19.csv
vertical/Arthur_F_lix__vertical_arthur_2.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_2.csv
vertical/Arthur_F_lix__vertical_arthur_20.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_20.csv
vertical/Arthur_F_lix__vertical_arthur_21.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_21.csv
vertical/Arthur_F_lix__vertical_arthur_22.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_22.csv
vertical/Arthur_F_lix__vertical_arthur_23.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_23.csv
vertical/Arthur_F_lix__vertical_arthur_24.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_24.csv
vertical/Arthur_F_lix__vertical_arthur_25.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_25.csv
vertical/Arthur_F_lix__vertical_arthur_26.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_26.csv
vertical/Arthur_F_lix__vertical_arthur_27.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_27.csv
vertical/Arthur_F_lix__vertical_arthur_28.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_28.csv
vertical/Arthur_F_lix__vertical_arthur_29.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_29.csv
vertical/Arthur_F_lix__vertical_arthur_3.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_3.csv
vertical/Arthur_F_lix__vertical_arthur_30.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_30.csv
vertical/Arthur_F_lix__vertical_arthur_31.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_31.csv
vertical/Arthur_F_lix__vertical_arthur_32.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_32.csv
vertical/Arthur_F_lix__vertical_arthur_33.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_33.csv
vertical/Arthur_F_lix__vertical_arthur_34.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_34.csv
vertical/Arthur_F_lix__vertical_arthur_35.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_35.csv
vertical/Arthur_F_lix__vertical_arthur_36.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_36.csv
vertical/Arthur_F_lix__vertical_arthur_37.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_37.csv
vertical/Arthur_F_lix__vertical_arthur_38.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_38.csv
vertical/Arthur_F_lix__vertical_arthur_39.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_39.csv
vertical/Arthur_F_lix__vertical_arthur_4.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_4.csv
vertical/Arthur_F_lix__vertical_arthur_40.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_40.csv
vertical/Arthur_F_lix__vertical_arthur_41.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_41.csv
vertical/Arthur_F_lix__vertical_arthur_42.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_42.csv
vertical/Arthur_F_lix__vertical_arthur_43.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_43.csv
vertical/Arthur_F_lix__vertical_arthur_44.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_44.csv
vertical/Arthur_F_lix__vertical_arthur_45.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_45.csv
vertical/Arthur_F_lix__vertical_arthur_46.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_46.csv
vertical/Arthur_F_lix__vertical_arthur_47.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_47.csv
vertical/Arthur_F_lix__vertical_arthur_48.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_48.csv
vertical/Arthur_F_lix__vertical_arthur_49.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_49.csv
vertical/Arthur_F_lix__vertical_arthur_5.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_5.csv
vertical/Arthur_F_lix__vertical_arthur_50.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_50.csv
vertical/Arthur_F_lix__vertical_arthur_51.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_51.csv
vertical/Arthur_F_lix__vertical_arthur_52.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_52.csv
vertical/Arthur_F_lix__vertical_arthur_53.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_53.csv
vertical/Arthur_F_lix__vertical_arthur_54.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_54.csv
vertical/Arthur_F_lix__vertical_arthur_55.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_55.csv
vertical/Arthur_F_lix__vertical_arthur_56.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_56.csv
vertical/Arthur_F_lix__vertical_arthur_57.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_57.csv
vertical/Arthur_F_lix__vertical_arthur_58.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_58.csv
vertical/Arthur_F_lix__vertical_arthur_59.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_59.csv
vertical/Arthur_F_lix__vertical_arthur_6.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_6.csv
vertical/Arthur_F_lix__vertical_arthur_60.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_60.csv
vertical/Arthur_F_lix__vertical_arthur_61.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_61.csv
vertical/Arthur_F_lix__vertical_arthur_62.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_62.csv
vertical/Arthur_F_lix__vertical_arthur_63.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_63.csv
vertical/Arthur_F_lix__vertical_arthur_64.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_64.csv
vertical/Arthur_F_lix__vertical_arthur_65.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_65.csv
vertical/Arthur_F_lix__vertical_arthur_66.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_66.csv
vertical/Arthur_F_lix__vertical_arthur_67.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_67.csv
vertical/Arthur_F_lix__vertical_arthur_68.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_68.csv
vertical/Arthur_F_lix__vertical_arthur_69.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_69.csv
vertical/Arthur_F_lix__vertical_arthur_7.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_7.csv
vertical/Arthur_F_lix__vertical_arthur_70.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_70.csv
vertical/Arthur_F_lix__vertical_arthur_71.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_71.csv
vertical/Arthur_F_lix__vertical_arthur_72.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_72.csv
vertical/Arthur_F_lix__vertical_arthur_73.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_73.csv
vertical/Arthur_F_lix__vertical_arthur_74.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_74.csv
vertical/Arthur_F_lix__vertical_arthur_75.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_75.csv
vertical/Arthur_F_lix__vertical_arthur_76.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_76.csv
vertical/Arthur_F_lix__vertical_arthur_77.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_77.csv
vertical/Arthur_F_lix__vertical_arthur_78.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_78.csv
vertical/Arthur_F_lix__vertical_arthur_79.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_79.csv
vertical/Arthur_F_lix__vertical_arthur_8.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_8.csv
vertical/Arthur_F_lix__vertical_arthur_80.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_80.csv
vertical/Arthur_F_lix__vertical_arthur_81.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_81.csv
vertical/Arthur_F_lix__vertical_arthur_82.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_82.csv
vertical/Arthur_F_lix__vertical_arthur_83.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_83.csv
vertical/Arthur_F_lix__vertical_arthur_84.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_84.csv
vertical/Arthur_F_lix__vertical_arthur_85.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_85.csv
vertical/Arthur_F_lix__vertical_arthur_86.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_86.csv
vertical/Arthur_F_lix__vertical_arthur_87.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_87.csv
vertical/Arthur_F_lix__vertical_arthur_88.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_88.csv
vertical/Arthur_F_lix__vertical_arthur_89.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_89.csv
vertical/Arthur_F_lix__vertical_arthur_9.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_9.csv
vertical/Arthur_F_lix__vertical_arthur_90.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_90.csv
vertical/Arthur_F_lix__vertical_arthur_91.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_91.csv
vertical/Arthur_F_lix__vertical_arthur_92.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_92.csv
vertical/Arthur_F_lix__vertical_arthur_93.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_93.csv
vertical/Arthur_F_lix__vertical_arthur_94.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_94.csv
vertical/Arthur_F_lix__vertical_arthur_95.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_95.csv
vertical/Arthur_F_lix__vertical_arthur_96.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_96.csv
vertical/Arthur_F_lix__vertical_arthur_97.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_97.csv
vertical/Arthur_F_lix__vertical_arthur_98.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_98.csv
vertical/Arthur_F_lix__vertical_arthur_99.csv,vertical,Arthur_F_lix,100,3,3,0,vertical_arthur_99.csv
vertical/Clement_Charles_3__vertical_clement_000.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_000.csv
vertical/Clement_Charles_3__vertical_clement_001.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_001.csv
vertical/Clement_Charles_3__vertical_clement_002.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_002.csv
vertical/Clement_Charles_3__vertical_clement_003.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_003.csv
vertical/Clement_Charles_3__vertical_clement_004.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_004.csv
vertical/Clement_Charles_3__vertical_clement_005.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_005.csv
vertical/Clement_Charles_3__vertical_clement_006.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_006.csv
vertical/Clement_Charles_3__vertical_clement_007.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_007.csv
vertical/Clement_Charles_3__vertical_clement_008.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_008.csv
vertical/Clement_Charles_3__vertical_clement_009.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_009.csv
vertical/Clement_Charles_3__vertical_clement_010.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_010.csv
vertical/Clement_Charles_3__vertical_clement_011.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_011.csv
vertical/Clement_Charles_3__vertical_clement_012.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_012.csv
vertical/Clement_Charles_3__vertical_clement_013.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_013.csv
vertical/Clement_Charles_3__vertical_clement_014.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_014.csv
vertical/Clement_Charles_3__vertical_clement_015.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_015.csv
vertical/Clement_Charles_3__vertical_clement_016.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_016.csv
vertical/Clement_Charles_3__vertical_clement_017.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_017.csv
vertical/Clement_Charles_3__vertical_clement_018.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_018.csv
vertical/Clement_Charles_3__vertical_clement_019.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_019.csv
vertical/Clement_Charles_3__vertical_clement_020.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_020.csv
vertical/Clement_Charles_3__vertical_clement_021.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_021.csv
vertical/Clement_Charles_3__vertical_clement_022.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_022.csv
vertical/Clement_Charles_3__vertical_clement_023.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_023.csv
vertical/Clement_Charles_3__vertical_clement_024.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_024.csv
vertical/Clement_Charles_3__vertical_clement_025.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_025.csv
vertical/Clement_Charles_3__vertical_clement_026.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_026.csv
vertical/Clement_Charles_3__vertical_clement_027.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_027.csv
vertical/Clement_Charles_3__vertical_clement_028.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_028.csv
vertical/Clement_Charles_3__vertical_clement_029.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_029.csv
vertical/Clement_Charles_3__vertical_clement_030.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_030.csv
vertical/Clement_Charles_3__vertical_clement_031.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_031.csv
vertical/Clement_Charles_3__vertical_clement_032.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_032.csv
vertical/Clement_Charles_3__vertical_clement_033.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_033.csv
vertical/Clement_Charles_3__vertical_clement_034.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_034.csv
vertical/Clement_Charles_3__vertical_clement_035.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_035.csv
vertical/Clement_Charles_3__vertical_clement_036.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_036.csv
vertical/Clement_Charles_3__vertical_clement_037.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_037.csv
vertical/Clement_Charles_3__vertical_clement_038.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_038.csv
vertical/Clement_Charles_3__vertical_clement_039.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_039.csv
vertical/Clement_Charles_3__vertical_clement_040.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_040.csv
vertical/Clement_Charles_3__vertical_clement_041.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_041.csv
vertical/Clement_Charles_3__vertical_clement_042.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_042.csv
vertical/Clement_Charles_3__vertical_clement_043.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_043.csv
vertical/Clement_Charles_3__vertical_clement_044.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_044.csv
vertical/Clement_Charles_3__vertical_clement_045.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_045.csv
vertical/Clement_Charles_3__vertical_clement_046.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_046.csv
vertical/Clement_Charles_3__vertical_clement_047.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_047.csv
vertical/Clement_Charles_3__vertical_clement_048.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_048.csv
vertical/Clement_Charles_3__vertical_clement_049.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_049.csv
vertical/Clement_Charles_3__vertical_clement_050.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_050.csv
vertical/Clement_Charles_3__vertical_clement_051.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_051.csv
vertical/Clement_Charles_3__vertical_clement_052.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_052.csv
vertical/Clement_Charles_3__vertical_clement_053.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_053.csv
vertical/Clement_Charles_3__vertical_clement_054.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_054.csv
vertical/Clement_Charles_3__vertical_clement_055.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_055.csv
vertical/Clement_Charles_3__vertical_clement_056.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_056.csv
vertical/Clement_Charles_3__vertical_clement_057.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_057.csv
vertical/Clement_Charles_3__vertical_clement_058.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_058.csv
vertical/Clement_Charles_3__vertical_clement_059.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_059.csv
vertical/Clement_Charles_3__vertical_clement_060.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_060.csv
vertical/Clement_Charles_3__vertical_clement_061.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_061.csv
vertical/Clement_Charles_3__vertical_clement_062.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_062.csv
vertical/Clement_Charles_3__vertical_clement_063.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_063.csv
vertical/Clement_Charles_3__vertical_clement_064.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_064.csv
vertical/Clement_Charles_3__vertical_clement_065.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_065.csv
vertical/Clement_Charles_3__vertical_clement_066.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_066.csv
vertical/Clement_Charles_3__vertical_clement_067.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_067.csv
vertical/Clement_Charles_3__vertical_clement_068.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_068.csv
vertical/Clement_Charles_3__vertical_clement_069.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_069.csv
vertical/Clement_Charles_3__vertical_clement_070.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_070.csv
vertical/Clement_Charles_3__vertical_clement_071.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_071.csv
vertical/Clement_Charles_3__vertical_clement_072.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_072.csv
vertical/Clement_Charles_3__vertical_clement_073.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_073.csv
vertical/Clement_Charles_3__vertical_clement_074.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_074.csv
vertical/Clement_Charles_3__vertical_clement_075.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_075.csv
vertical/Clement_Charles_3__vertical_clement_076.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_076.csv
vertical/Clement_Charles_3__vertical_clement_077.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_077.csv
vertical/Clement_Charles_3__vertical_clement_078.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_078.csv
vertical/Clement_Charles_3__vertical_clement_079.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_079.csv
vertical/Clement_Charles_3__vertical_clement_080.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_080.csv
vertical/Clement_Charles_3__vertical_clement_081.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_081.csv
vertical/Clement_Charles_3__vertical_clement_082.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_082.csv
vertical/Clement_Charles_3__vertical_clement_083.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_083.csv
vertical/Clement_Charles_3__vertical_clement_084.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_084.csv
vertical/Clement_Charles_3__vertical_clement_085.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_085.csv
vertical/Clement_Charles_3__vertical_clement_086.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_086.csv
vertical/Clement_Charles_3__vertical_clement_087.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_087.csv
vertical/Clement_Charles_3__vertical_clement_088.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_088.csv
vertical/Clement_Charles_3__vertical_clement_089.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_089.csv
vertical/Clement_Charles_3__vertical_clement_090.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_090.csv
vertical/Clement_Charles_3__vertical_clement_091.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_091.csv
vertical/Clement_Charles_3__vertical_clement_092.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_092.csv
vertical/Clement_Charles_3__vertical_clement_093.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_093.csv
vertical/Clement_Charles_3__vertical_clement_094.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_094.csv
vertical/Clement_Charles_3__vertical_clement_095.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_095.csv
vertical/Clement_Charles_3__vertical_clement_096.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_096.csv
vertical/Clement_Charles_3__vertical_clement_097.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_097.csv
vertical/Clement_Charles_3__vertical_clement_098.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_098.csv
vertical/Clement_Charles_3__vertical_clement_099.csv,vertical,Clement_Charles_3,100,3,3,0,vertical_clement_099.csv
vertical/Ethan_PL__vertical_ethan_pl_000.csv,vertical,Ethan_PL,100,3,3,0,vertical_ethan_pl_000.csv
vertical/Ethan_PL__vertical_ethan_pl_001.csv,vertical,Ethan_PL,100,3,3,0,vertical_ethan_pl_001.csv
vertical/Ethan_PL__vertical_ethan_pl_002.csv,vertical,Ethan_PL,100,3,3,0,vertical_ethan_pl_002.csv
vertical/Ethan_PL__vertical_ethan_pl_003.csv,vertical,Ethan_PL,100,3,3,0,vertical_ethan_pl_003.csv
vertical/Ethan_PL__vertical_ethan_pl_004.csv,vertical,Ethan_PL,100,3,3,0,vertical_ethan_pl_004.csv
vertical/Ethan_PL__vertical_ethan_pl_005.csv,vertical,Ethan_PL,100,3,3,0,vertical_ethan_pl_005.csv
vertical/Ethan_PL__vertical_ethan_pl_006.csv,vertical,Ethan_PL,100,3,3,0,vertical_ethan_pl_006.csv
vertical/Ethan_PL__vertical_ethan_pl_007.csv,vertical,Ethan_PL,100,3,3,0,vertical_ethan_pl_007.csv
vertical/Ethan_PL__vertical_ethan_pl_008.csv,vertical,Ethan_PL,100,3,3,0,vertical_ethan_pl_008.csv
vertical/Ethan_PL__vertical_ethan_pl_009.csv,vertical,Ethan_PL,100,3,3,0,vertical_ethan_pl_009.csv
vertical/Ethan_PL__vertical_ethan_pl_010.csv,vertical,Ethan_PL,100,3,3,0,vertical_ethan_pl_010.csv
